antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({' Teh Celup'}),"frozenset({' Air Mineral', ' Gula'})",0.21468926553672316,0.15254237288135594,0.1016949152542373,0.4736842105263158,3.1052631578947367,0.06894570525711002,1.6101694915254237
frozenset({' Air Mineral'}),"frozenset({' Teh Celup', ' Gula'})",0.4463276836158192,0.11299435028248588,0.1016949152542373,0.2278481012658228,2.0164556962025317,0.05126240863098089,1.1487450217653052
frozenset({' Gula'}),"frozenset({' Teh Celup', ' Air Mineral'})",0.2033898305084746,0.15819209039548024,0.1016949152542373,0.5,3.1607142857142856,0.06952025280091928,1.6836158192090396
"frozenset({' Telur', ' Air Mineral'})",frozenset({' Gula'}),0.3107344632768362,0.2033898305084746,0.12429378531073447,0.39999999999999997,1.9666666666666663,0.06109355549171694,1.327683615819209
"frozenset({' Telur', ' Gula'})",frozenset({' Air Mineral'}),0.1638418079096045,0.4463276836158192,0.12429378531073447,0.7586206896551725,1.699694456569184,0.05116665070701268,2.293785310734464
"frozenset({' Air Mineral', ' Gula'})",frozenset({' Telur'}),0.15254237288135594,0.5084745762711864,0.12429378531073447,0.8148148148148148,1.6024691358024692,0.046729866896485686,2.654237288135593
frozenset({' Telur'}),"frozenset({' Air Mineral', ' Gula'})",0.5084745762711864,0.15254237288135594,0.12429378531073447,0.24444444444444446,1.6024691358024692,0.046729866896485686,1.1216350947158524
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Gula'})",0.4463276836158192,0.1638418079096045,0.12429378531073447,0.2784810126582279,1.699694456569184,0.05116665070701268,1.1588859153533553
frozenset({' Gula'}),"frozenset({' Telur', ' Air Mineral'})",0.2033898305084746,0.3107344632768362,0.12429378531073447,0.611111111111111,1.9666666666666663,0.06109355549171694,1.7723970944309924
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Gula'}),0.4124293785310734,0.2033898305084746,0.14124293785310735,0.34246575342465757,1.6837899543378996,0.057358996456956815,1.2115112994350283
"frozenset({' Air Mineral', ' Gula'})",frozenset({'Indomie'}),0.15254237288135594,0.6836158192090396,0.14124293785310735,0.9259259259259259,1.3544536271808998,0.03696255865172843,4.271186440677966
"frozenset({'Indomie', ' Gula'})",frozenset({' Air Mineral'}),0.1807909604519774,0.4463276836158192,0.14124293785310735,0.78125,1.7503955696202531,0.0605509272558971,2.531073446327684
frozenset({' Air Mineral'}),"frozenset({'Indomie', ' Gula'})",0.4463276836158192,0.1807909604519774,0.14124293785310735,0.31645569620253167,1.7503955696202533,0.0605509272558971,1.1984724837832184
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Gula'})",0.6836158192090396,0.15254237288135594,0.14124293785310735,0.2066115702479339,1.3544536271808998,0.03696255865172843,1.0681497175141241
frozenset({' Gula'}),"frozenset({' Air Mineral', 'Indomie'})",0.2033898305084746,0.4124293785310734,0.14124293785310735,0.6944444444444444,1.6837899543378996,0.057358996456956815,1.9229583975346687
"frozenset({' Air Mineral', ' Minyak Goreng'})",frozenset({' Mentega'}),0.1864406779661017,0.20903954802259886,0.10734463276836158,0.5757575757575757,2.7542997542997543,0.06837115771330077,1.8644067796610166
"frozenset({' Air Mineral', ' Mentega'})",frozenset({' Minyak Goreng'}),0.13559322033898305,0.2937853107344633,0.10734463276836158,0.7916666666666666,2.6947115384615383,0.0675093363975869,3.3898305084745757
"frozenset({' Minyak Goreng', ' Mentega'})",frozenset({' Air Mineral'}),0.15819209039548024,0.4463276836158192,0.10734463276836158,0.6785714285714285,1.5203435804701626,0.036739123495802606,1.722536095417451
frozenset({' Air Mineral'}),"frozenset({' Minyak Goreng', ' Mentega'})",0.4463276836158192,0.15819209039548024,0.10734463276836158,0.24050632911392406,1.5203435804701626,0.036739123495802606,1.1083804143126177
frozenset({' Minyak Goreng'}),"frozenset({' Air Mineral', ' Mentega'})",0.2937853107344633,0.13559322033898305,0.10734463276836158,0.36538461538461536,2.6947115384615383,0.0675093363975869,1.362095531587057
frozenset({' Mentega'}),"frozenset({' Air Mineral', ' Minyak Goreng'})",0.20903954802259886,0.1864406779661017,0.10734463276836158,0.5135135135135135,2.7542997542997543,0.06837115771330077,1.6723163841807909
"frozenset({' Telur', ' Air Mineral'})",frozenset({' Mentega'}),0.3107344632768362,0.20903954802259886,0.10734463276836158,0.3454545454545454,1.6525798525798525,0.0423888410099269,1.2084118016321408
"frozenset({' Telur', ' Mentega'})",frozenset({' Air Mineral'}),0.1638418079096045,0.4463276836158192,0.10734463276836158,0.6551724137931034,1.467917939764295,0.03421749816463979,1.6056497175141242
"frozenset({' Air Mineral', ' Mentega'})",frozenset({' Telur'}),0.13559322033898305,0.5084745762711864,0.10734463276836158,0.7916666666666666,1.5569444444444445,0.038398927511251554,2.3593220338983047
frozenset({' Telur'}),"frozenset({' Air Mineral', ' Mentega'})",0.5084745762711864,0.13559322033898305,0.10734463276836158,0.2111111111111111,1.5569444444444445,0.038398927511251554,1.0957269037956554
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Mentega'})",0.4463276836158192,0.1638418079096045,0.10734463276836158,0.24050632911392406,1.4679179397642952,0.03421749816463979,1.1009416195856874
frozenset({' Mentega'}),"frozenset({' Telur', ' Air Mineral'})",0.20903954802259886,0.3107344632768362,0.10734463276836158,0.5135135135135135,1.6525798525798523,0.0423888410099269,1.4168236032642811
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Mentega'}),0.4124293785310734,0.20903954802259886,0.12994350282485875,0.3150684931506849,1.5072195483154387,0.043729451945481834,1.1548022598870056
"frozenset({' Air Mineral', ' Mentega'})",frozenset({'Indomie'}),0.13559322033898305,0.6836158192090396,0.12994350282485875,0.9583333333333333,1.4018595041322313,0.03724983242363304,7.593220338983037
"frozenset({'Indomie', ' Mentega'})",frozenset({' Air Mineral'}),0.192090395480226,0.4463276836158192,0.12994350282485875,0.676470588235294,1.5156366344005956,0.04420824156532285,1.7113507960965584
frozenset({' Air Mineral'}),"frozenset({'Indomie', ' Mentega'})",0.4463276836158192,0.192090395480226,0.12994350282485875,0.2911392405063291,1.5156366344005956,0.04420824156532285,1.139729620661824
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Mentega'})",0.6836158192090396,0.13559322033898305,0.12994350282485875,0.19008264462809915,1.4018595041322313,0.03724983242363304,1.0672777585610516
frozenset({' Mentega'}),"frozenset({' Air Mineral', 'Indomie'})",0.20903954802259886,0.4124293785310734,0.12994350282485875,0.6216216216216216,1.5072195483154387,0.043729451945481834,1.552865213882163
"frozenset({' Minumal Dingin', ' Air Mineral'})",frozenset({' Minyak Goreng'}),0.2598870056497175,0.2937853107344633,0.11299435028248588,0.43478260869565216,1.4799331103678928,0.036643365571834396,1.249456757931334
"frozenset({' Minumal Dingin', ' Minyak Goreng'})",frozenset({' Air Mineral'}),0.14124293785310735,0.4463276836158192,0.11299435028248588,0.7999999999999999,1.792405063291139,0.04995371700341536,2.768361581920903
"frozenset({' Air Mineral', ' Minyak Goreng'})",frozenset({' Minumal Dingin'}),0.1864406779661017,0.4293785310734463,0.11299435028248588,0.6060606060606061,1.411483253588517,0.032940725845063676,1.4485006518904824
frozenset({' Minumal Dingin'}),"frozenset({' Air Mineral', ' Minyak Goreng'})",0.4293785310734463,0.1864406779661017,0.11299435028248588,0.2631578947368421,1.4114832535885167,0.032940725845063676,1.1041162227602905
frozenset({' Air Mineral'}),"frozenset({' Minumal Dingin', ' Minyak Goreng'})",0.4463276836158192,0.14124293785310735,0.11299435028248588,0.25316455696202533,1.7924050632911392,0.04995371700341536,1.149861151010246
frozenset({' Minyak Goreng'}),"frozenset({' Minumal Dingin', ' Air Mineral'})",0.2937853107344633,0.2598870056497175,0.11299435028248588,0.3846153846153846,1.479933110367893,0.036643365571834396,1.202683615819209
"frozenset({' Minumal Dingin', ' Sosis'})",frozenset({' Air Mineral'}),0.1751412429378531,0.4463276836158192,0.12429378531073447,0.7096774193548387,1.5900367496937526,0.04612340004468704,1.9070935342121786
"frozenset({' Sosis', ' Air Mineral'})",frozenset({' Minumal Dingin'}),0.192090395480226,0.4293785310734463,0.12429378531073447,0.6470588235294118,1.506965944272446,0.04181429346611766,1.6167608286252355
"frozenset({' Minumal Dingin', ' Air Mineral'})",frozenset({' Sosis'}),0.2598870056497175,0.2937853107344633,0.12429378531073447,0.4782608695652174,1.6279264214046822,0.04794280060008299,1.3535781544256122
frozenset({' Sosis'}),"frozenset({' Minumal Dingin', ' Air Mineral'})",0.2937853107344633,0.2598870056497175,0.12429378531073447,0.4230769230769231,1.6279264214046822,0.04794280060008299,1.2828625235404896
frozenset({' Minumal Dingin'}),"frozenset({' Sosis', ' Air Mineral'})",0.4293785310734463,0.192090395480226,0.12429378531073447,0.2894736842105263,1.506965944272446,0.04181429346611766,1.137057961916719
frozenset({' Air Mineral'}),"frozenset({' Minumal Dingin', ' Sosis'})",0.4463276836158192,0.1751412429378531,0.12429378531073447,0.2784810126582279,1.5900367496937529,0.04612340004468704,1.1432252948756072
"frozenset({' Minumal Dingin', ' Teh Celup'})",frozenset({' Air Mineral'}),0.13559322033898305,0.4463276836158192,0.11299435028248588,0.8333333333333334,1.8670886075949369,0.052475342334578186,3.3220338983050857
"frozenset({' Minumal Dingin', ' Air Mineral'})",frozenset({' Teh Celup'}),0.2598870056497175,0.21468926553672316,0.11299435028248588,0.43478260869565216,2.0251716247139586,0.0571993999170098,1.3893959148196435
"frozenset({' Teh Celup', ' Air Mineral'})",frozenset({' Minumal Dingin'}),0.15819209039548024,0.4293785310734463,0.11299435028248588,0.7142857142857142,1.663533834586466,0.04507006288103674,1.997175141242937
frozenset({' Minumal Dingin'}),"frozenset({' Teh Celup', ' Air Mineral'})",0.4293785310734463,0.15819209039548024,0.11299435028248588,0.2631578947368421,1.6635338345864659,0.04507006288103674,1.1424535916061338
frozenset({' Teh Celup'}),"frozenset({' Minumal Dingin', ' Air Mineral'})",0.21468926553672316,0.2598870056497175,0.11299435028248588,0.5263157894736842,2.0251716247139586,0.0571993999170098,1.5624607658505962
frozenset({' Air Mineral'}),"frozenset({' Minumal Dingin', ' Teh Celup'})",0.4463276836158192,0.13559322033898305,0.11299435028248588,0.25316455696202533,1.8670886075949369,0.052475342334578186,1.1574260270037346
"frozenset({' Telur', ' Minumal Dingin'})",frozenset({' Air Mineral'}),0.24293785310734464,0.4463276836158192,0.1751412429378531,0.7209302325581395,1.6152487488960847,0.06671135369785182,1.9839924670433142
"frozenset({' Telur', ' Air Mineral'})",frozenset({' Minumal Dingin'}),0.3107344632768362,0.4293785310734463,0.1751412429378531,0.5636363636363636,1.3126794258373204,0.04171853554214944,1.307674199623352
"frozenset({' Minumal Dingin', ' Air Mineral'})",frozenset({' Telur'}),0.2598870056497175,0.5084745762711864,0.1751412429378531,0.6739130434782609,1.3253623188405799,0.04299530786172556,1.5073446327683617
frozenset({' Telur'}),"frozenset({' Minumal Dingin', ' Air Mineral'})",0.5084745762711864,0.2598870056497175,0.1751412429378531,0.34444444444444444,1.3253623188405796,0.04299530786172556,1.1289859235851767
frozenset({' Minumal Dingin'}),"frozenset({' Telur', ' Air Mineral'})",0.4293785310734463,0.3107344632768362,0.1751412429378531,0.40789473684210525,1.3126794258373204,0.04171853554214944,1.164092906465788
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Minumal Dingin'})",0.4463276836158192,0.24293785310734464,0.1751412429378531,0.3924050632911392,1.6152487488960847,0.06671135369785182,1.2459981167608287
"frozenset({' Minumal Dingin', ' Air Mineral'})",frozenset({'Indomie'}),0.2598870056497175,0.6836158192090396,0.2542372881355932,0.9782608695652174,1.4310097017606898,0.07657441986657729,14.553672316384189
"frozenset({' Minumal Dingin', 'Indomie'})",frozenset({' Air Mineral'}),0.3672316384180791,0.4463276836158192,0.2542372881355932,0.6923076923076923,1.5511197663096397,0.0903316416100099,1.7994350282485876
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Minumal Dingin'}),0.4124293785310734,0.4293785310734463,0.2542372881355932,0.6164383561643836,1.4356524873828407,0.07714896741038654,1.4876916868442291
frozenset({' Minumal Dingin'}),"frozenset({' Air Mineral', 'Indomie'})",0.4293785310734463,0.4124293785310734,0.2542372881355932,0.5921052631578947,1.4356524873828407,0.07714896741038654,1.4404957171496262
frozenset({' Air Mineral'}),"frozenset({' Minumal Dingin', 'Indomie'})",0.4463276836158192,0.3672316384180791,0.2542372881355932,0.5696202531645569,1.5511197663096394,0.0903316416100099,1.470255898969757
frozenset({'Indomie'}),"frozenset({' Minumal Dingin', ' Air Mineral'})",0.6836158192090396,0.2598870056497175,0.2542372881355932,0.371900826446281,1.43100970176069,0.07657441986657729,1.178337793636634
"frozenset({' Sosis', ' Air Mineral'})",frozenset({' Minyak Goreng'}),0.192090395480226,0.2937853107344633,0.10734463276836158,0.5588235294117647,1.9021493212669682,0.05091129624309744,1.60075329566855
"frozenset({' Sosis', ' Minyak Goreng'})",frozenset({' Air Mineral'}),0.15254237288135594,0.4463276836158192,0.10734463276836158,0.7037037037037036,1.5766526019690574,0.039260748826965425,1.8686440677966096
"frozenset({' Air Mineral', ' Minyak Goreng'})",frozenset({' Sosis'}),0.1864406779661017,0.2937853107344633,0.10734463276836158,0.5757575757575757,1.9597902097902096,0.05257110025854639,1.6646489104116222
frozenset({' Sosis'}),"frozenset({' Air Mineral', ' Minyak Goreng'})",0.2937853107344633,0.1864406779661017,0.10734463276836158,0.36538461538461536,1.9597902097902096,0.05257110025854639,1.2819722650231127
frozenset({' Air Mineral'}),"frozenset({' Sosis', ' Minyak Goreng'})",0.4463276836158192,0.15254237288135594,0.10734463276836158,0.24050632911392406,1.5766526019690577,0.039260748826965425,1.1158192090395478
frozenset({' Minyak Goreng'}),"frozenset({' Sosis', ' Air Mineral'})",0.2937853107344633,0.192090395480226,0.10734463276836158,0.36538461538461536,1.9021493212669682,0.05091129624309744,1.2730696798493408
"frozenset({' Telur', ' Air Mineral'})",frozenset({' Minyak Goreng'}),0.3107344632768362,0.2937853107344633,0.14124293785310735,0.45454545454545453,1.547202797202797,0.04995371700341536,1.2947269303201507
"frozenset({' Telur', ' Minyak Goreng'})",frozenset({' Air Mineral'}),0.22598870056497175,0.4463276836158192,0.14124293785310735,0.625,1.4003164556962024,0.040377924606594534,1.4764595103578155
"frozenset({' Air Mineral', ' Minyak Goreng'})",frozenset({' Telur'}),0.1864406779661017,0.5084745762711864,0.14124293785310735,0.7575757575757576,1.48989898989899,0.04644259312458106,2.027542372881356
frozenset({' Telur'}),"frozenset({' Air Mineral', ' Minyak Goreng'})",0.5084745762711864,0.1864406779661017,0.14124293785310735,0.2777777777777778,1.4898989898989898,0.04644259312458106,1.1264667535853978
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Minyak Goreng'})",0.4463276836158192,0.22598870056497175,0.14124293785310735,0.31645569620253167,1.4003164556962027,0.040377924606594534,1.132349863988282
frozenset({' Minyak Goreng'}),"frozenset({' Telur', ' Air Mineral'})",0.2937853107344633,0.3107344632768362,0.14124293785310735,0.4807692307692308,1.547202797202797,0.04995371700341536,1.3274743670223899
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Minyak Goreng'}),0.4124293785310734,0.2937853107344633,0.1751412429378531,0.4246575342465754,1.4454689146469968,0.05397554981008011,1.2274683884853377
"frozenset({' Minyak Goreng', 'Indomie'})",frozenset({' Air Mineral'}),0.2598870056497175,0.4463276836158192,0.1751412429378531,0.6739130434782609,1.5099064391854706,0.059146477704363376,1.6979284369114878
"frozenset({' Air Mineral', ' Minyak Goreng'})",frozenset({'Indomie'}),0.1864406779661017,0.6836158192090396,0.1751412429378531,0.9393939393939393,1.3741547708489856,0.047687446136167766,5.220338983050842
frozenset({'Indomie'}),"frozenset({' Air Mineral', ' Minyak Goreng'})",0.6836158192090396,0.1864406779661017,0.1751412429378531,0.256198347107438,1.3741547708489856,0.047687446136167766,1.0937853107344635
frozenset({' Air Mineral'}),"frozenset({' Minyak Goreng', 'Indomie'})",0.4463276836158192,0.2598870056497175,0.1751412429378531,0.3924050632911392,1.5099064391854706,0.059146477704363376,1.2181026365348397
frozenset({' Minyak Goreng'}),"frozenset({' Air Mineral', 'Indomie'})",0.2937853107344633,0.4124293785310734,0.1751412429378531,0.5961538461538461,1.445468914646997,0.05397554981008011,1.4549367769706754
"frozenset({' Snack', ' Air Mineral'})",frozenset({'Indomie'}),0.11864406779661017,0.6836158192090396,0.1016949152542373,0.8571428571428572,1.2538370720188903,0.020587953653164806,2.214689265536724
"frozenset({' Snack', 'Indomie'})",frozenset({' Air Mineral'}),0.1638418079096045,0.4463276836158192,0.1016949152542373,0.6206896551724139,1.3906591008293325,0.028567780650515504,1.459681561376477
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Snack'}),0.4124293785310734,0.21468926553672316,0.1016949152542373,0.24657534246575347,1.1485219899062729,0.013150754891633962,1.0423215202876221
frozenset({' Snack'}),"frozenset({' Air Mineral', 'Indomie'})",0.21468926553672316,0.4124293785310734,0.1016949152542373,0.4736842105263158,1.1485219899062726,0.013150754891633962,1.1163841807909605
frozenset({' Air Mineral'}),"frozenset({' Snack', 'Indomie'})",0.4463276836158192,0.1638418079096045,0.1016949152542373,0.2278481012658228,1.3906591008293323,0.028567780650515504,1.082893396313791
frozenset({'Indomie'}),"frozenset({' Snack', ' Air Mineral'})",0.6836158192090396,0.11864406779661017,0.1016949152542373,0.1487603305785124,1.2538370720188903,0.020587953653164806,1.0353792989962152
"frozenset({' Snak', ' Air Mineral'})",frozenset({'Indomie'}),0.10734463276836158,0.6836158192090396,0.10734463276836158,1.0,1.462809917355372,0.03396214370072456,inf
"frozenset({' Snak', 'Indomie'})",frozenset({' Air Mineral'}),0.14689265536723164,0.4463276836158192,0.10734463276836158,0.7307692307692307,1.6372930866601751,0.041782374158128244,2.0564971751412426
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Snak'}),0.4124293785310734,0.20903954802259886,0.10734463276836158,0.2602739726027397,1.245094409477971,0.02113058188898466,1.0692613517472274
frozenset({' Snak'}),"frozenset({' Air Mineral', 'Indomie'})",0.20903954802259886,0.4124293785310734,0.10734463276836158,0.5135135135135135,1.2450944094779712,0.02113058188898466,1.2077840552416823
frozenset({' Air Mineral'}),"frozenset({' Snak', 'Indomie'})",0.4463276836158192,0.14689265536723164,0.10734463276836158,0.24050632911392406,1.6372930866601751,0.041782374158128244,1.1232580037664783
frozenset({'Indomie'}),"frozenset({' Snak', ' Air Mineral'})",0.6836158192090396,0.10734463276836158,0.10734463276836158,0.15702479338842973,1.4628099173553717,0.03396214370072456,1.0589343081865514
"frozenset({' Teh Celup', ' Sosis'})",frozenset({' Air Mineral'}),0.12994350282485875,0.4463276836158192,0.1016949152542373,0.782608695652174,1.7534397358282885,0.04369753263749243,2.546892655367232
"frozenset({' Sosis', ' Air Mineral'})",frozenset({' Teh Celup'}),0.192090395480226,0.21468926553672316,0.1016949152542373,0.5294117647058824,2.4659442724458205,0.06045516933192889,1.6687853107344632
"frozenset({' Teh Celup', ' Air Mineral'})",frozenset({' Sosis'}),0.15819209039548024,0.2937853107344633,0.1016949152542373,0.6428571428571428,2.188186813186813,0.05522040282166683,1.9774011299435026
frozenset({' Sosis'}),"frozenset({' Teh Celup', ' Air Mineral'})",0.2937853107344633,0.15819209039548024,0.1016949152542373,0.34615384615384615,2.188186813186813,0.05522040282166683,1.2874709205716184
frozenset({' Teh Celup'}),"frozenset({' Sosis', ' Air Mineral'})",0.21468926553672316,0.192090395480226,0.1016949152542373,0.4736842105263158,2.4659442724458205,0.06045516933192889,1.5350282485875706
frozenset({' Air Mineral'}),"frozenset({' Teh Celup', ' Sosis'})",0.4463276836158192,0.12994350282485875,0.1016949152542373,0.2278481012658228,1.7534397358282885,0.04369753263749243,1.1267944799481338
"frozenset({' Telur', ' Sosis'})",frozenset({' Air Mineral'}),0.23163841807909605,0.4463276836158192,0.15254237288135594,0.6585365853658537,1.4754553874652672,0.04915573430368031,1.6214689265536724
"frozenset({' Sosis', ' Air Mineral'})",frozenset({' Telur'}),0.192090395480226,0.5084745762711864,0.15254237288135594,0.7941176470588236,1.5617647058823532,0.05486929043378341,2.387409200968524
"frozenset({' Telur', ' Air Mineral'})",frozenset({' Sosis'}),0.3107344632768362,0.2937853107344633,0.15254237288135594,0.4909090909090909,1.670979020979021,0.061253152031663954,1.3872074253430189
frozenset({' Sosis'}),"frozenset({' Telur', ' Air Mineral'})",0.2937853107344633,0.3107344632768362,0.15254237288135594,0.5192307692307693,1.670979020979021,0.061253152031663954,1.433672316384181
frozenset({' Telur'}),"frozenset({' Sosis', ' Air Mineral'})",0.5084745762711864,0.192090395480226,0.15254237288135594,0.30000000000000004,1.5617647058823532,0.05486929043378341,1.1541565778853915
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Sosis'})",0.4463276836158192,0.23163841807909605,0.15254237288135594,0.3417721518987342,1.4754553874652672,0.04915573430368031,1.1673185571490658
"frozenset({' Sosis', ' Air Mineral'})",frozenset({'Indomie'}),0.192090395480226,0.6836158192090396,0.1864406779661017,0.9705882352941176,1.4197860962566844,0.05512464489769861,10.757062146892652
"frozenset({' Sosis', 'Indomie'})",frozenset({' Air Mineral'}),0.2768361581920904,0.4463276836158192,0.1864406779661017,0.673469387755102,1.5089124257297855,0.0628810367391235,1.6956214689265536
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Sosis'}),0.4124293785310734,0.2937853107344633,0.1864406779661017,0.452054794520548,1.5387249736564805,0.0652749848383287,1.2888418079096047
frozenset({' Sosis'}),"frozenset({' Air Mineral', 'Indomie'})",0.2937853107344633,0.4124293785310734,0.1864406779661017,0.6346153846153846,1.5387249736564805,0.0652749848383287,1.608088016651799
frozenset({' Air Mineral'}),"frozenset({' Sosis', 'Indomie'})",0.4463276836158192,0.2768361581920904,0.1864406779661017,0.4177215189873418,1.5089124257297857,0.0628810367391235,1.241955293539671
frozenset({'Indomie'}),"frozenset({' Sosis', ' Air Mineral'})",0.6836158192090396,0.192090395480226,0.1864406779661017,0.2727272727272727,1.4197860962566844,0.05512464489769861,1.1108757062146892
"frozenset({' Telur', ' Teh Celup'})",frozenset({' Air Mineral'}),0.1694915254237288,0.4463276836158192,0.12429378531073447,0.7333333333333334,1.6430379746835444,0.04864502537584986,2.0762711864406787
"frozenset({' Telur', ' Air Mineral'})",frozenset({' Teh Celup'}),0.3107344632768362,0.21468926553672316,0.12429378531073447,0.39999999999999997,1.8631578947368421,0.05758243161288264,1.308851224105461
"frozenset({' Teh Celup', ' Air Mineral'})",frozenset({' Telur'}),0.15819209039548024,0.5084745762711864,0.12429378531073447,0.7857142857142857,1.5452380952380953,0.04385712917743943,2.2937853107344632
frozenset({' Telur'}),"frozenset({' Teh Celup', ' Air Mineral'})",0.5084745762711864,0.15819209039548024,0.12429378531073447,0.24444444444444446,1.5452380952380953,0.04385712917743943,1.1141575274177469
frozenset({' Teh Celup'}),"frozenset({' Telur', ' Air Mineral'})",0.21468926553672316,0.3107344632768362,0.12429378531073447,0.5789473684210527,1.8631578947368421,0.05758243161288264,1.637005649717514
frozenset({' Air Mineral'}),"frozenset({' Telur', ' Teh Celup'})",0.4463276836158192,0.1694915254237288,0.12429378531073447,0.2784810126582279,1.6430379746835446,0.04864502537584986,1.1510556051144811
"frozenset({' Teh Celup', ' Air Mineral'})",frozenset({'Indomie'}),0.15819209039548024,0.6836158192090396,0.14689265536723164,0.9285714285714285,1.358323494687131,0.038750039899134975,4.429378531073441
"frozenset({' Teh Celup', 'Indomie'})",frozenset({' Air Mineral'}),0.1977401129943503,0.4463276836158192,0.14689265536723164,0.7428571428571429,1.664376130198915,0.058635768776532926,2.1531701192718145
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Teh Celup'}),0.4124293785310734,0.21468926553672316,0.14689265536723164,0.35616438356164387,1.658976207642394,0.05834849500462831,1.2197379492727494
frozenset({' Teh Celup'}),"frozenset({' Air Mineral', 'Indomie'})",0.21468926553672316,0.4124293785310734,0.14689265536723164,0.6842105263157895,1.6589762076423937,0.05834849500462831,1.8606403013182675
frozenset({' Air Mineral'}),"frozenset({' Teh Celup', 'Indomie'})",0.4463276836158192,0.1977401129943503,0.14689265536723164,0.32911392405063294,1.664376130198915,0.058635768776532926,1.195821341008421
frozenset({'Indomie'}),"frozenset({' Teh Celup', ' Air Mineral'})",0.6836158192090396,0.15819209039548024,0.14689265536723164,0.21487603305785125,1.358323494687131,0.038750039899134975,1.072197442759441
"frozenset({' Telur', ' Air Mineral'})",frozenset({'Indomie'}),0.3107344632768362,0.6836158192090396,0.3107344632768362,1.0,1.462809917355372,0.09831146860736059,inf
"frozenset({' Telur', 'Indomie'})",frozenset({' Air Mineral'}),0.5084745762711864,0.4463276836158192,0.3107344632768362,0.6111111111111112,1.369198312236287,0.08378818347218236,1.4237288135593222
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Telur'}),0.4124293785310734,0.5084745762711864,0.3107344632768362,0.7534246575342467,1.4817351598173518,0.10102460978645988,1.9934086629001895
frozenset({' Telur'}),"frozenset({' Air Mineral', 'Indomie'})",0.5084745762711864,0.4124293785310734,0.3107344632768362,0.6111111111111112,1.4817351598173518,0.10102460978645988,1.51089588377724
frozenset({' Air Mineral'}),"frozenset({' Telur', 'Indomie'})",0.4463276836158192,0.5084745762711864,0.3107344632768362,0.6962025316455697,1.369198312236287,0.08378818347218236,1.617937853107345
frozenset({'Indomie'}),"frozenset({' Telur', ' Air Mineral'})",0.6836158192090396,0.3107344632768362,0.3107344632768362,0.4545454545454546,1.462809917355372,0.09831146860736059,1.2636534839924671
"frozenset({' Tisu Basah', ' Air Mineral'})",frozenset({'Indomie'}),0.12429378531073447,0.6836158192090396,0.10734463276836158,0.8636363636363635,1.2633358377160029,0.02237543490057134,2.320150659133708
"frozenset({' Tisu Basah', 'Indomie'})",frozenset({' Air Mineral'}),0.15254237288135594,0.4463276836158192,0.10734463276836158,0.7037037037037036,1.5766526019690574,0.039260748826965425,1.8686440677966096
"frozenset({' Air Mineral', 'Indomie'})",frozenset({' Tisu Basah'}),0.4124293785310734,0.22033898305084745,0.10734463276836158,0.2602739726027397,1.1812434141201265,0.016470362922531845,1.0539861895794098
frozenset({' Tisu Basah'}),"frozenset({' Air Mineral', 'Indomie'})",0.22033898305084745,0.4124293785310734,0.10734463276836158,0.48717948717948717,1.1812434141201265,0.016470362922531845,1.145762711864407
frozenset({' Air Mineral'}),"frozenset({' Tisu Basah', 'Indomie'})",0.4463276836158192,0.15254237288135594,0.10734463276836158,0.24050632911392406,1.5766526019690577,0.039260748826965425,1.1158192090395478
frozenset({'Indomie'}),"frozenset({' Tisu Basah', ' Air Mineral'})",0.6836158192090396,0.12429378531073447,0.10734463276836158,0.15702479338842973,1.2633358377160027,0.02237543490057134,1.0388279605627562
"frozenset({' Ayam Potong', ' Es Cream'})",frozenset({'Indomie'}),0.12429378531073447,0.6836158192090396,0.10734463276836158,0.8636363636363635,1.2633358377160029,0.02237543490057134,2.320150659133708
"frozenset({' Ayam Potong', 'Indomie'})",frozenset({' Es Cream'}),0.2033898305084746,0.4293785310734463,0.10734463276836158,0.5277777777777777,1.2291666666666665,0.020013406109355536,1.208374875373878
"frozenset({' Es Cream', 'Indomie'})",frozenset({' Ayam Potong'}),0.3163841807909605,0.24858757062146894,0.10734463276836158,0.33928571428571425,1.3648538961038958,0.028695457882473088,1.137272866086425
frozenset({' Ayam Potong'}),"frozenset({' Es Cream', 'Indomie'})",0.24858757062146894,0.3163841807909605,0.10734463276836158,0.43181818181818177,1.3648538961038958,0.028695457882473088,1.2031638418079096
